Module,Area_km2,S__number,S__minimum,S__maximum,S__range,S__average,S__stddev,S__varianc,S__varia_1,S__varia_2,S__varia_3,S__varia_4,S__varia_5,S__varia_6,S__varia_7,S__varia_8,S__varia_9,S__varia10,S__varia11,S__varia12,S__varia13,S__varia14,S__varia15,S__varia16,S__varia17,S__varia18,S__varia19,S__varia20,S__varia21,S__varia22,S__varia23,S__varia24,S__varia25,S__varia26,S__varia27,S__varia28,S__varia29,S__varia30,S__varia31,S__varia32,S__varia33,S__varia34,S__varia35,S__varia36,S__varia37,S__varia38,S__varia39,S__varia40,S__varia41,S__varia42,S__varia43,S__varia44,S__varia45,S__varia46,S__varia47,S__varia48,S__varia49,S__varia50,S__varia51,S__varia52,S__varia53,S_count,S_sum,S_mean,S_median,S_stdev,S_min,S_max,S_range,S_minority,S_majority,S_variety,S_variance
"22",77.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86043,18428.7356296171,0.214180533333532,0.206172783636956,0.113865861427103,-0.050862914317329,0.548694358841675,0.599557273159004,-0.050862914317329,-0.050862914317329,86043,0.0129654343985363
"21",87.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96667,19009.6401689429,0.196650771917437,0.179630055287796,0.110232412059648,-0.000966735147410364,0.550029170359773,0.550995905507183,-0.000966735147410364,-0.000966735147410364,96667,0.012151184668488
"2",80.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90005,16617.5016601053,0.18462865018727,0.160145178592249,0.108103631486635,-0.0183216228061811,0.515710440064205,0.534032062870386,-0.0183216228061811,-0.0183216228061811,90005,0.0116863951405981
"3",148.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165033,24570.3844983541,0.148881644873171,0.121206252804724,0.0922478363035412,-0.056822097705552,0.540233543383293,0.597055641088845,-0.056822097705552,-0.056822097705552,165033,0.00850966330268494
"1",153.230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157689,25314.4860561607,0.160534254489284,0.128362171935744,0.104596005915622,-0.0387277442834752,0.570237373905265,0.60896511818874,-0.0387277442834752,-0.0387277442834752,157689,0.0109403244535009
"7",135.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150180,20294.4225252727,0.135133989381227,0.087382492504898,0.104579476581208,-0.0494972400978462,0.527185625948714,0.576682866046561,-0.0494972400978462,-0.0494972400978462,150180,0.0109368669219994
"5",124.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138275,18009.1962879181,0.130241882393188,0.0895786899139258,0.0952605725448717,-0.0277969634674052,0.491107544929764,0.518904508397169,-0.0277969634674052,-0.0277969634674052,138275,0.00907457668157676
"6",76.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85239,14743.4165844594,0.172965621188181,0.142726607426013,0.112204033807137,-0.0206446453927391,0.511624269272782,0.532268914665521,-0.0206446453927391,-0.0206446453927391,85239,0.0125897452025931
"4",186.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207433,30936.1107287014,0.149137845611361,0.106009166627472,0.106890732974211,-0.0952970718867297,0.526705282350516,0.622002354237245,-0.0952970718867297,-0.0952970718867297,207433,0.0114256287957641
"8",130.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145087,21929.0976061611,0.151144469223025,0.118718953235797,0.100883673800692,-0.083192016299967,0.538457321020649,0.621649337320616,-0.083192016299967,-0.083192016299967,145087,0.0101775156395244
"16",216.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240854,33047.7904121642,0.137210884652795,0.0862259115839032,0.113273539953123,-0.155463958026866,0.540775973372439,0.696239931399305,-0.155463958026866,-0.155463958026866,240854,0.0128308948535117
"15",212.860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236469,36062.845628773,0.152505595358263,0.0985304891658617,0.12250359822376,-0.0884719400363358,0.659427101448671,0.747899041485007,-0.0884719400363358,-0.0884719400363358,236469,0.0150071315777683
"14",113.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125586,20344.0737457693,0.161993166003928,0.112570940380557,0.116872326003075,-0.0796287261952484,0.566725687915913,0.646354414111162,-0.0796287261952484,-0.0796287261952484,125586,0.0136591405853689
9a,97.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108060,18880.2482458579,0.174720046694965,0.141985632215474,0.108358177057272,-0.0198210850560668,0.555460602217921,0.575281687273988,-0.0198210850560668,-0.0198210850560668,108060,0.0117414945351752
9b,106.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118198,19216.5492646226,0.162579309841305,0.125953733965464,0.106132346921522,-0.0758183325603206,0.567146419396841,0.642964751957162,-0.0758183325603206,-0.0758183325603206,118198,0.0112640750630704
"10",182.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202279,37441.2543060912,0.185097090187766,0.152637577023664,0.118509607498723,-0.0560301676512197,0.582794335333542,0.638824502984762,-0.0560301676512197,-0.0560301676512197,202279,0.0140445270695014
"11",106.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117876,12113.2653697367,0.102762779274294,0.0665155163699813,0.0881151539360935,-0.0913637709627081,0.515914879771182,0.60727865073389,-0.0913637709627081,-0.0913637709627081,117876,0.00776428035318146
"12",122.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136510,17322.41075704,0.126894811786976,0.0757112172794098,0.113428839440963,-0.0591326068226575,0.608816318664679,0.667948925487336,-0.0591326068226575,-0.0591326068226575,136510,0.0128661016169238
"17",146.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163042,28776.9961052766,0.176500509716984,0.13847708720266,0.118312947188986,-0.0870231292508306,0.556384366755572,0.643407496006403,-0.0870231292508306,-0.0870231292508306,163042,0.0139979534725439
"18",120.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133743,21927.3071486715,0.163951063970985,0.114927635970963,0.120308122923915,-0.0751891616988982,0.588551841281377,0.663741002980276,-0.0751891616988982,-0.0751891616988982,133743,0.0144740444414758
