Module,Area_km2,S__number,S__minimum,S__maximum,S__range,S__average,S__stddev,S__varianc,S__varia_1,S__varia_2,S__varia_3,S__varia_4,S__varia_5,S__varia_6,S__varia_7,S__varia_8,S__varia_9,S__varia10,S__varia11,S__varia12,S__varia13,S__varia14,S__varia15,S__varia16,S__varia17,S__varia18,S__varia19,S__varia20,S__varia21,S__varia22,S__varia23,S__varia24,S__varia25,S__varia26,S__varia27,S__varia28,S__varia29,S__varia30,S__varia31,S__varia32,S__varia33,S__varia34,S__varia35,S__varia36,S__varia37,S__varia38,S__varia39,S__varia40,S__varia41,S__varia42,S__varia43,S__varia44,S__varia45,S__varia46,S__varia47,S__varia48,S__varia49,S__varia50,S__varia51,S__varia52,S__varia53,S_count,S_sum,S_mean,S_median,S_stdev,S_min,S_max,S_range,S_minority,S_majority,S_variety,S_variance
"22",77.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86043,17342.8305983463,0.201560040890558,0.185355215823484,0.116671586798353,-0.0276537159538559,0.559723165989424,0.58737688194328,-0.0276537159538559,-0.0276537159538559,86043,0.0136122591660457
"21",87.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96667,15774.2818862045,0.16318166371362,0.133705166975655,0.0986721689707588,-0.0137694495302646,0.53303516456818,0.546804614098445,-0.0137694495302646,-0.0137694495302646,96667,0.00973619692939397
"2",80.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90005,17371.4967776339,0.193005908312137,0.173376629723632,0.111910339358687,-0.0394613161000752,0.560499561305766,0.599960877405841,-0.0394613161000752,-0.0394613161000752,90005,0.0125239240553765
"3",148.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165033,28038.9402198346,0.169898991231055,0.145875488059444,0.101160815990949,-0.0592578800290573,0.551545892207537,0.610803772236594,-0.0592578800290573,-0.0592578800290573,165033,0.0102335106919546
"1",153.230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157689,28461.4629826975,0.180491112142873,0.158169887283572,0.108715084102363,-0.0349513090982529,0.521052045235058,0.556003354333311,-0.0349513090982529,-0.0349513090982529,157689,0.0118189695113839
"7",135.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150180,25785.146921539,0.171694945542276,0.145125025837633,0.110737746731695,-0.0694103119902825,0.54107347383795,0.610483785828233,-0.0694103119902825,-0.0694103119902825,150180,0.0122628485512131
"5",124.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138275,26319.9351781127,0.190344857552795,0.173929503008004,0.104037582794391,-0.0435227812732359,0.525442756153488,0.568965537426724,-0.0435227812732359,-0.0435227812732359,138275,0.0108238186336998
"6",76.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85239,17594.5795720021,0.206414664320348,0.192244686128424,0.116254421538311,-0.0150173303820506,0.530205763534623,0.545223093916673,-0.0150173303820506,-0.0150173303820506,85239,0.0135150905272074
"4",186.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207433,39530.8278312719,0.190571547590171,0.167217797168609,0.112396161871416,-0.0692816243567932,0.543332759123525,0.612614383480318,-0.0692816243567932,-0.0692816243567932,207433,0.0126328972034256
"8",130.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145087,23021.5999879505,0.158674450419062,0.122881899495485,0.100649366043082,-0.00511441436998605,0.524487006559048,0.529601420929034,-0.00511441436998605,-0.00511441436998605,145087,0.0101302948848742
"16",216.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240854,34541.8856860531,0.143414208134609,0.0923318783370254,0.117528277781608,-0.0866360805518384,0.588682724936754,0.675318805488593,-0.0866360805518384,-0.0866360805518384,240854,0.0138128960783108
"15",212.860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236469,36555.5528047228,0.154589196912588,0.110742522900858,0.116343553172544,-0.0892812028833239,0.614671446719334,0.703952649602658,-0.0892812028833239,-0.0892812028833239,236469,0.0135358223648126
"14",113.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125586,20009.6243547103,0.159330055537323,0.118328109495013,0.107091471713095,-0.124292097126707,0.513152184468475,0.637444281595182,-0.124292097126707,-0.124292097126707,125586,0.0114685833136766
9a,97.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108060,22138.4948961117,0.204872245938476,0.187478590954961,0.116226215345273,-0.0240443567563772,0.562367890726002,0.586412247482379,-0.0240443567563772,-0.0240443567563772,108060,0.0135085331334857
9b,106.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118198,22452.4282168646,0.189956075541588,0.165531101356531,0.115770141639732,-0.0304552020990171,0.550631021614172,0.58108622371319,-0.0304552020990171,-0.0304552020990171,118198,0.0134027256952836
"10",182.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202279,37873.4419866427,0.187233682125394,0.156831514879328,0.112398997324134,-0.0763136455267765,0.563037485313969,0.639351130840745,-0.0763136455267765,-0.0763136455267765,202279,0.0126335345994708
"11",106.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117876,22334.5132742636,0.189474645171736,0.153227029802333,0.121843379586758,-0.0168427656841697,0.550494090591121,0.567336856275291,-0.0168427656841697,-0.0168427656841697,117876,0.0148458091491229
"12",122.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136510,24578.0571673858,0.180045836696109,0.142212276755452,0.120029358590702,-0.0332236088292824,0.598917161822107,0.632140770651389,-0.0332236088292824,-0.0332236088292824,136510,0.0144070469236953
"17",146.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163042,30398.8102747626,0.186447726811267,0.161458041143502,0.114395465489046,-0.0778386691072,0.55711531364116,0.63495398274836,-0.0778386691072,-0.0778386691072,163042,0.0130863225244554
"18",120.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133743,20366.9730931881,0.152284404366494,0.1084893249942,0.112729615608796,-0.117357796024409,0.544236862965254,0.661594658989663,-0.117357796024409,-0.117357796024409,133743,0.0127079662353068
"20",118.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131597,14146.820146411,0.107501083964004,0.062898445173164,0.105337290270286,-0.146678796682847,0.549661982716406,0.696340779399254,-0.146678796682847,-0.146678796682847,131597,0.0110959447214864
"19",128.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142392,19003.6946338733,0.133460409530545,0.0899434980980421,0.107487323719131,-0.121780120403836,0.577462568390291,0.699242688794128,-0.121780120403836,-0.121780120403836,142392,0.0115535247603013
