Module,Area_km2,S__number,S__minimum,S__maximum,S__range,S__average,S__stddev,S__varianc,S__varia_1,S__varia_2,S__varia_3,S__varia_4,S__varia_5,S__varia_6,S__varia_7,S__varia_8,S__varia_9,S__varia10,S__varia11,S__varia12,S__varia13,S__varia14,S__varia15,S__varia16,S__varia17,S__varia18,S__varia19,S__varia20,S__varia21,S__varia22,S__varia23,S__varia24,S__varia25,S__varia26,S__varia27,S__varia28,S__varia29,S__varia30,S__varia31,S__varia32,S__varia33,S__varia34,S__varia35,S__varia36,S__varia37,S__varia38,S__varia39,S__varia40,S__varia41,S__varia42,S__varia43,S__varia44,S__varia45,S__varia46,S__varia47,S__varia48,S__varia49,S__varia50,S__varia51,S__varia52,S__varia53,S_count,S_sum,S_mean,S_median,S_stdev,S_min,S_max,S_range,S_minority,S_majority,S_variety,S_variance
"15",212.860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236469,31317.7953783295,0.132439327684938,0.0890584136187848,0.112041483064866,-0.0675567392442058,0.546908007581804,0.614464746826009,-0.0675567392442058,-0.0675567392442058,236469,0.0125532939273746
"14",113.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125586,22713.1179759401,0.18085708578934,0.131849883201546,0.132700896500857,-0.0331016119585364,0.590762824230188,0.623864436188725,-0.0331016119585364,-0.0331016119585364,125586,0.0176095279321311
9a,97.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108060,17456.2708100195,0.161542391356834,0.123380276469507,0.111352429177416,-0.0129658660361861,0.605172653120743,0.618138519156929,-0.0129658660361861,-0.0129658660361861,108060,0.0123993634837114
9b,106.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118198,17871.5893919301,0.151200438179412,0.106318010149888,0.11400214403304,-0.0658187507800715,0.573670634505323,0.639489385285394,-0.0658187507800715,-0.0658187507800715,118198,0.01299648884413
"10",182.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202279,27973.4087910018,0.138291215553774,0.0990337953855107,0.103437298445534,-0.0452376309702426,0.533010172285208,0.578247803255451,-0.0452376309702426,-0.0452376309702426,202279,0.0106992747097104
"11",106.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117876,17690.2110929988,0.150074748829268,0.0923346396657181,0.129229818865906,-0.0318008746814884,0.581808941181816,0.613609815863304,-0.0318008746814884,-0.0318008746814884,117876,0.0167003460841148
"12",122.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136510,12997.3786157331,0.0952119157258303,0.0682716275802256,0.0840409710664637,-0.054248846107708,0.546055463963674,0.600304310071382,-0.054248846107708,-0.054248846107708,136510,0.00706288481779419
"17",146.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163042,24707.7310127107,0.151542124193218,0.114585108242779,0.108590047415408,-0.112675279207416,0.530675783427223,0.643351062634639,-0.112675279207416,-0.112675279207416,163042,0.0117917983976805
"18",120.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133743,14533.1296764924,0.108664600588385,0.0812606805609932,0.0923532513933381,-0.0691419900530888,0.552491318672845,0.621633308725933,-0.0691419900530888,-0.0691419900530888,133743,0.00852912304292111
"20",118.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131597,8319.32130924515,0.0632181684175563,0.0478141944528298,0.0534129485301008,-0.179308135639876,0.529242522050679,0.708550657690554,-0.179308135639876,-0.179308135639876,131597,0.00285294307067919
"19",128.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142392,13979.4240742245,0.0981756283655297,0.0645590554709762,0.0962992379145901,-0.0472187055980208,0.55532929529633,0.602548000894351,-0.0472187055980208,-0.0472187055980208,142392,0.00927354322293083
