Module,Area_km2,S__number,S__minimum,S__maximum,S__range,S__average,S__stddev,S__varianc,S__varia_1,S__varia_2,S__varia_3,S__varia_4,S__varia_5,S__varia_6,S__varia_7,S__varia_8,S__varia_9,S__varia10,S__varia11,S__varia12,S__varia13,S__varia14,S__varia15,S__varia16,S__varia17,S__varia18,S__varia19,S__varia20,S__varia21,S__varia22,S__varia23,S__varia24,S__varia25,S__varia26,S__varia27,S__varia28,S__varia29,S__varia30,S__varia31,S__varia32,S__varia33,S__varia34,S__varia35,S__varia36,S__varia37,S__varia38,S__varia39,S__varia40,S__varia41,S__varia42,S__varia43,S__varia44,S__varia45,S__varia46,S__varia47,S__varia48,S__varia49,S__varia50,S__varia51,S__varia52,S__varia53,S_count,S_sum,S_mean,S_median,S_stdev,S_min,S_max,S_range,S_minority,S_majority,S_variety,S_variance
"14",113.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125586,17380.0581140026,0.138391684694174,0.105861448967929,0.103233936837318,-0.0203930408209583,0.518859029281598,0.539252070102556,-0.0203930408209583,-0.0203930408209583,125586,0.0106572457149314
9a,97.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108060,14951.5932141732,0.138363809126163,0.100043314690501,0.104048791743714,-0.0903810301783083,0.517310439058716,0.607691469237024,-0.0903810301783083,-0.0903810301783083,108060,0.0108261510633268
9b,106.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118198,16170.2602291724,0.136806546888884,0.095236174016824,0.104285462171019,-0.0379636293549575,0.543164806563372,0.581128435918329,-0.0379636293549575,-0.0379636293549575,118198,0.010875457620223
"10",182.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202279,23137.8252761868,0.114385701314456,0.0819467898843003,0.0896558995986809,-0.0447216201675241,0.536809258320943,0.581530878488467,-0.0447216201675241,-0.0447216201675241,202279,0.00803818033284874
"11",106.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117876,15786.0186912974,0.133920549486726,0.0779403669118162,0.122096304803747,-0.0346976055085882,0.551384847004826,0.586082452513414,-0.0346976055085882,-0.0346976055085882,117876,0.0149075076467294
"12",122.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136510,11521.1223802074,0.0843976439836451,0.0572891995358102,0.0803053529560349,-0.0444045435449965,0.620716172367858,0.665120715912855,-0.0444045435449965,-0.0444045435449965,136510,0.00644894971339334
"17",146.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163042,21046.5311717795,0.129086561571739,0.095932149702847,0.0953838506006275,-0.103109270991051,0.502150649098189,0.60525992008924,-0.103109270991051,-0.103109270991051,163042,0.00909807895540283
"18",120.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133743,11996.8024089439,0.0897004135464579,0.0591779634705872,0.0842105129059526,-0.058076800533378,0.548657572062351,0.606734372595728,-0.058076800533378,-0.058076800533378,133743,0.00709141048388361
"20",118.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131597,7608.43078440975,0.0578161415868884,0.0433305529606412,0.0516700738372083,-0.178082126517399,0.495376560298187,0.673458686815587,-0.178082126517399,-0.178082126517399,131597,0.00266979653034255
"19",128.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142392,12133.8628029097,0.0852144980259402,0.0530064431195642,0.0876960371557268,-0.0280038246863761,0.521608700455448,0.549612525141824,-0.0280038246863761,-0.0280038246863761,142392,0.00769059493281861
