Module,Area_km2,S__number,S__minimum,S__maximum,S__range,S__average,S__stddev,S__varianc,S__varia_1,S__varia_2,S__varia_3,S__varia_4,S__varia_5,S__varia_6,S__varia_7,S__varia_8,S__varia_9,S__varia10,S__varia11,S__varia12,S__varia13,S__varia14,S__varia15,S__varia16,S__varia17,S__varia18,S__varia19,S__varia20,S__varia21,S__varia22,S__varia23,S__varia24,S__varia25,S__varia26,S__varia27,S__varia28,S__varia29,S__varia30,S__varia31,S__varia32,S__varia33,S__varia34,S__varia35,S__varia36,S__varia37,S__varia38,S__varia39,S__varia40,S__varia41,S__varia42,S__varia43,S__varia44,S__varia45,S__varia46,S__varia47,S__varia48,S__varia49,S__varia50,S__varia51,S__varia52,S__varia53,S_count,S_sum,S_mean,S_median,S_stdev,S_min,S_max,S_range,S_minority,S_majority,S_variety,S_variance
"22",77.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86043,13244.0387630966,0.153923488989186,0.129947766217615,0.0865273666741321,0.00141557441652937,0.514296075372767,0.512880500956237,0.00141557441652937,0.00141557441652937,86043,0.0074869851835597
"21",87.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96667,13402.5025485849,0.138646099998809,0.125813255906403,0.0604749188045398,0.00811530027827356,0.519173252393272,0.511057952114999,0.00811530027827356,0.00811530027827356,96667,0.00365721580441569
"2",80.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90005,13347.7684945909,0.148300299923236,0.122774830586957,0.0810407336147626,-0.0112913797367641,0.511005017026136,0.5222963967629,-0.0112913797367641,-0.0112913797367641,90005,0.00656760050481891
"3",148.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165033,19983.465032264,0.121087691748099,0.116152443513818,0.0491772660080576,-0.0381395229376206,0.4739433643759,0.512082887313521,-0.0381395229376206,-0.0381395229376206,165033,0.00241840349202725
"1",153.230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157689,22193.5479709955,0.140742524659269,0.121218477160664,0.0761757158258878,-0.0112268688689057,0.519163589313345,0.530390458182251,-0.0112268688689057,-0.0112268688689057,157689,0.00580273968158641
"7",135.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150180,21929.7972110692,0.146023419969831,0.12798074079563,0.0779649411815937,-0.0189343946892814,0.551136625393092,0.570071020082374,-0.0189343946892814,-0.0189343946892814,150180,0.00607853205344937
"5",124.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138275,20042.0599904849,0.144943482122472,0.127187433564934,0.0638824788864429,0.0204552192685971,0.545617790612327,0.525162571343729,0.0204552192685971,0.0204552192685971,138275,0.00408097110867682
"6",76.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85239,13070.1226987138,0.153335007434552,0.128202894752809,0.0764779454112331,-0.0220371875265294,0.529862707486486,0.551899895013016,-0.0220371875265294,-0.0220371875265294,85239,0.00584887613432354
"4",186.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207433,31681.8552086027,0.152732955742831,0.12737592800781,0.0835159962242708,-0.0237640973688345,0.598200374203592,0.621964471572426,-0.0237640973688345,-0.0237640973688345,207433,0.00697492162533241
"8",130.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145087,20336.021627075,0.140164326418459,0.122964419110172,0.0704082515673716,-0.0647429099150699,0.516531330604244,0.581274240519314,-0.0647429099150699,-0.0647429099150699,145087,0.00495732188877429
"16",216.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240854,29348.7188220382,0.121852735773698,0.108402162680065,0.0793289805331934,-0.400980726903943,0.649647323989377,1.05062805089332,-0.400980726903943,-0.400980726903943,240854,0.00629308715243578
"15",212.860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236469,29377.3172460961,0.124233270517895,0.109038720499288,0.0816281163901912,-0.492132965060382,0.538131478156161,1.03026444321654,-0.492132965060382,-0.492132965060382,236469,0.0066631493854106
"14",113.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125586,17270.930063952,0.137522733934929,0.121278754065005,0.0606883378844864,-0.129615511949239,0.504987752782148,0.634603264731387,-0.129615511949239,-0.129615511949239,125586,0.00368307435518159
9a,97.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108060,18744.9046377884,0.173467560964171,0.131750812341773,0.100059280857342,0.0103021009769784,0.597954501682104,0.587652400705126,0.0103021009769784,0.0103021009769784,108060,0.0100118596856885
9b,106.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118198,19046.6512191277,0.161141907808319,0.127487201957456,0.0988285736102032,-0.0976965435599397,0.533975567010792,0.631672110570732,-0.0976965435599397,-0.0976965435599397,118198,0.00976708696182734
