Module,Area_km2,S__number,S__minimum,S__maximum,S__range,S__average,S__stddev,S__varianc,S__varia_1,S__varia_2,S__varia_3,S__varia_4,S__varia_5,S__varia_6,S__varia_7,S__varia_8,S__varia_9,S__varia10,S__varia11,S__varia12,S__varia13,S__varia14,S__varia15,S__varia16,S__varia17,S__varia18,S__varia19,S__varia20,S__varia21,S__varia22,S__varia23,S__varia24,S__varia25,S__varia26,S__varia27,S__varia28,S__varia29,S__varia30,S__varia31,S__varia32,S__varia33,S__varia34,S__varia35,S__varia36,S__varia37,S__varia38,S__varia39,S__varia40,S__varia41,S__varia42,S__varia43,S__varia44,S__varia45,S__varia46,S__varia47,S__varia48,S__varia49,S__varia50,S__varia51,S__varia52,S__varia53,S_count,S_sum,S_mean,S_median,S_stdev,S_min,S_max,S_range,S_minority,S_majority,S_variety,S_variance
"16",216.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240854,31236.0348450164,0.129688669671321,0.107193769177254,0.0910013563446515,-0.160488126842593,0.56983966210101,0.730327788943602,-0.160488126842593,-0.160488126842593,240854,0.00828124685656625
"15",212.860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236469,30151.8250480155,0.127508574265614,0.106254203833984,0.0878367086366645,-0.357785357849415,0.618223674498083,0.976009032347499,-0.357785357849415,-0.357785357849415,236469,0.00771528738412229
"14",113.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125586,20443.9283165315,0.16278827509859,0.127380865995926,0.0852523695193208,-0.0703716744778306,0.545621599039705,0.615993273517536,-0.0703716744778306,-0.0703716744778306,125586,0.00726796650865881
9a,97.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108060,18094.1547173415,0.167445444358149,0.128610231899187,0.101271546005693,0.0245391984075271,0.562011785384239,0.537472586976712,0.0245391984075271,0.0245391984075271,108060,0.0102559260303832
9b,106.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118198,18677.2975705179,0.158017035571819,0.121772998697429,0.103343051871742,-0.109385716516361,0.533289204107909,0.64267492062427,-0.109385716516361,-0.109385716516361,118198,0.0106797863701656
"10",182.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202279,29729.1869665288,0.14697119803108,0.114039013351437,0.0975415325453409,-0.0547588726886742,0.557107738288893,0.611866610977567,-0.0547588726886742,-0.0547588726886742,202279,0.0095143505712938
"11",106.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117876,8925.99340702238,0.0757235858616035,0.0575178386154935,0.050065403301505,-0.037280287598243,0.50715124628227,0.544431533880513,-0.037280287598243,-0.037280287598243,117876,0.00250654460774235
"12",122.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136510,11547.1400074079,0.0845882353483839,0.0680291429892849,0.060666143191437,-0.0327870732546773,0.524515691307535,0.557302764562213,-0.0327870732546773,-0.0327870732546773,136510,0.00368038092972394
"17",146.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163042,23958.229738821,0.146945141367384,0.116504519244905,0.0924718031386981,-0.0358578261724418,0.532509267683861,0.568367093856303,-0.0358578261724418,-0.0358578261724418,163042,0.00855103437572213
"18",120.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133743,14009.0192930146,0.104745813186593,0.0959900895464493,0.0663171811988541,-0.0346807219661338,0.545259050633373,0.579939772599507,-0.0346807219661338,-0.0346807219661338,133743,0.00439796852216165
"20",118.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131597,9723.18288868353,0.0738860527875524,0.0624156575919431,0.0509835001339781,-0.156764241196291,0.511988009963449,0.668752251159739,-0.156764241196291,-0.156764241196291,131597,0.00259931728591134
"19",128.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142392,13472.7820353739,0.0946175489871194,0.0850779471443735,0.0704073162624527,-0.063349193246678,0.569264434425135,0.632613627671813,-0.063349193246678,-0.063349193246678,142392,0.00495719018328104
